tweet_id,favorite_count,retweet_count,date_time
745422732645535745,8983,2594,
745314880350101504,7518,2961,
745074613265149952,8214,3768,
745057283344719872,7569,2426,
744995568523612160,3112,663,
744971049620602880,8251,2876,
744709971296780288,5850,1665,
744334592493166593,7077,2281,
744234799360020481,164005,83455,
744223424764059648,1768,396,
743980027717509120,4351,1158,
743895849529389061,3811,1020,
743835915802583040,0,2225,
743609206067040256,4683,1473,
743595368194129920,19312,7015,
743545585370791937,3684,995,
743510151680958465,8280,3942,
743253157753532416,4426,1301,
743222593470234624,6473,2028,
743210557239623680,4017,1456,
742534281772302336,7374,3786,
742528092657332225,4631,2126,
742465774154047488,7595,4150,
742423170473463808,10285,4045,
742385895052087300,7119,2118,
742161199639494656,4540,1466,
742150209887731712,5368,1662,
741793263812808706,4773,1607,
741743634094141440,8556,2942,
741438259667034112,3840,888,
741303864243200000,9174,3451,
741099773336379392,10490,5908,
741067306818797568,9886,3289,
740995100998766593,6692,2951,
740711788199743490,3561,993,
740699697422163968,2964,832,
740676976021798912,18984,7229,
740373189193256964,36384,14164,
740365076218183684,2587,464,
740359016048689152,3447,911,
740214038584557568,6995,2093,
739979191639244800,20864,6308,
739932936087216128,4240,1148,
739844404073074688,3962,910,
739623569819336705,3977,1447,
739606147276148736,5615,1764,
739544079319588864,41466,22764,
739485634323156992,7508,3128,
739238157791694849,121151,61801,
738891149612572673,112,6,
738885046782832640,3935,1215,
738883359779196928,3481,863,
738537504001953792,5321,1661,
738402415918125056,3399,895,
738184450748633089,4498,1284,
738166403467907072,9192,3617,
738156290900254721,2645,697,
737826014890496000,5500,1870,
737800304142471168,10433,3680,
737678689543020544,5263,1416,
737445876994609152,10741,4749,
737322739594330112,3768,861,
737310737551491075,15328,7891,
736736130620620800,4501,1842,
736392552031657984,18550,7883,
736365877722001409,4165,1327,
736225175608430592,8485,2939,
736010884653420544,8236,3161,
735991953473572864,3750,1222,
735648611367784448,4184,1169,
735635087207878657,6447,2496,
735274964362878976,13573,5392,
735256018284875776,3486,942,
735137028879360001,3265,1029,
734912297295085568,2852,548,
734787690684657664,13105,6685,
734776360183431168,2617,579,
734559631394082816,1561,419,
733828123016450049,3746,824,
733822306246479872,3819,1071,
733482008106668032,3281,1008,
733460102733135873,4389,1358,
733109485275860992,51387,17849,
732732193018155009,2544,567,
732726085725589504,3680,937,
732585889486888962,3837,820,
732375214819057664,8439,2681,
732005617171337216,15575,5799,
731285275100512256,3633,1046,
731156023742988288,3997,1349,
730924654643314689,6387,2102,
730573383004487680,5124,2287,
730427201120833536,3609,1106,
730211855403241472,3992,1120,
730196704625098752,5097,2039,
729854734790754305,4208,1197,
729838605770891264,1776,408,
729823566028484608,4155,1314,
729463711119904772,6047,2454,
729113531270991872,1965,348,
728986383096946689,3289,866,
728760639972315136,4866,1811,
728751179681943552,2886,719,
728653952833728512,3443,1102,
728409960103686147,5113,2124,
728387165835677696,3821,1015,
728046963732717569,4484,1248,
728035342121635841,4740,1767,
728015554473250816,4264,1161,
727685679342333952,3051,672,
727644517743104000,6143,1851,
727524757080539137,4654,1291,
727314416056803329,3464,796,
727286334147182592,3170,866,
727175381690781696,4034,1459,
727155742655025152,3795,1402,
726935089318363137,7163,2599,
726887082820554753,3995,1596,
726828223124897792,3696,1064,
726224900189511680,4594,1217,
725842289046749185,7348,2810,
725786712245440512,4333,1437,
725729321944506368,5399,1885,
725458796924002305,1466,660,
724983749226668032,3864,1378,
724771698126512129,2468,680,
724405726123311104,5514,1744,
724049859469295616,4499,1871,
724046343203856385,2771,593,
724004602748780546,4355,1669,
723912936180330496,4060,1296,
723688335806480385,8018,3162,
723673163800948736,3147,943,
723179728551723008,5510,1985,
722974582966214656,4278,1664,
722613351520608256,5165,1732,
721503162398597120,4843,1981,
721001180231503872,2632,652,
720785406564900865,3242,814,
720775346191278080,2579,716,
720415127506415616,4297,1587,
720389942216527872,6662,2663,
720340705894408192,2985,1033,
720059472081784833,4042,1192,
720043174954147842,5104,2124,
719991154352222208,5024,1848,
719704490224398336,4741,1533,
719551379208073216,5260,2036,
719367763014393856,2905,784,
719339463458033665,4587,1323,
719332531645071360,3551,1008,
718971898235854848,3629,1159,
718939241951195136,5456,1867,
718631497683582976,19662,8552,
718613305783398402,2535,508,
718540630683709445,2582,1072,
718460005985447936,2803,557,
718454725339934721,5061,1595,
718246886998687744,2007,529,
718234618122661888,4038,1064,
717841801130979328,2549,627,
717790033953034240,3002,1193,
717537687239008257,5983,1945,
717428917016076293,1674,480,
717421804990701568,3272,890,
717047459982213120,6526,2022,
717009362452090881,3399,1029,
716802964044845056,4454,1247,
716791146589110272,6231,1518,
716730379797970944,1282,454,
716447146686459905,13637,6248,
716439118184652801,2464,224,
716285507865542656,2889,1150,
716080869887381504,6997,2032,
715928423106027520,3314,923,
715758151270801409,3878,1510,
715733265223708672,4861,1787,
715704790270025728,2904,599,
715696743237730304,4058,1360,
715680795826982913,4502,1716,
715360349751484417,5688,1666,
715342466308784130,3153,721,
715220193576927233,2513,692,
715200624753819648,5331,1997,
715009755312439296,4333,1314,
714982300363173890,3910,1094,
714962719905021952,7672,4526,
714957620017307648,4306,1505,
714631576617938945,3398,1063,
714606013974974464,3774,979,
714485234495041536,2826,1227,
714258258790387713,3144,757,
714251586676113411,3398,888,
714214115368108032,2362,931,
714141408463036416,4484,1487,
713919462244790272,3414,821,
713909862279876608,1995,573,
713900603437621249,2955,783,
713761197720473600,5083,1457,
713411074226274305,4590,1370,
713177543487135744,7499,2998,
713175907180089344,4640,1541,
712809025985978368,19363,7137,
712717840512598017,12870,5297,
712668654853337088,4324,1286,
712438159032893441,5544,1659,
712309440758808576,255,25,
712097430750289920,3953,1098,
712092745624633345,3062,948,
712085617388212225,3383,509,
712065007010385924,2356,662,
711998809858043904,0,132,
711968124745228288,8397,2447,
711743778164514816,2959,1040,
711732680602345472,9260,4369,
711694788429553666,34221,19389,
711652651650457602,4033,976,
711363825979756544,3809,1200,
711306686208872448,3452,775,
711008018775851008,3123,653,
710997087345876993,4744,1472,
710844581445812225,2658,735,
710833117892898816,2801,570,
710658690886586372,2403,597,
710609963652087808,4992,2493,
710588934686908417,4736,1988,
710296729921429505,2469,782,
710283270106132480,2227,546,
710272297844797440,4722,1333,
710269109699739648,2497,1196,
710153181850935296,3035,948,
710140971284037632,2882,943,
710117014656950272,5734,2112,
709918798883774466,3106,1129,
709901256215666688,704,105,
709852847387627521,3658,1267,
709566166965075968,3687,1274,
709556954897764353,3432,1125,
709519240576036864,1550,253,
709449600415961088,2321,612,
709409458133323776,2726,733,
709225125749587968,2509,606,
709207347839836162,13137,6196,
709198395643068416,2517,678,
709179584944730112,2100,713,
709158332880297985,2127,447,
709042156699303936,4958,1741,
708853462201716736,1864,695,
708845821941387268,3106,950,
708834316713893888,1764,535,
708810915978854401,17209,7368,
708738143638450176,2861,868,
708711088997666817,2661,767,
708479650088034305,2657,713,
708469915515297792,3217,869,
708400866336894977,16706,10744,
708356463048204288,3769,1415,
708349470027751425,2449,782,
708149363256774660,4460,1635,
708130923141795840,3530,889,
708119489313951744,2795,1039,
708109389455101952,2014,575,
708026248782585858,4555,2030,
707995814724026368,3268,1189,
707983188426153984,51,2,
707969809498152960,2813,1028,
707776935007539200,3427,1005,
707741517457260545,2605,650,
707738799544082433,4281,2627,
707693576495472641,3587,1065,
707629649552134146,2689,936,
707610948723478529,17703,6810,
707420581654872064,2374,733,
707411934438625280,2384,632,
707387676719185920,3656,1380,
707377100785885184,3425,1145,
707315916783140866,2577,680,
707297311098011648,2886,843,
707059547140169728,2692,718,
707038192327901184,2287,843,
707021089608753152,4244,1451,
707014260413456384,2404,631,
706904523814649856,15236,8320,
706901761596989440,2155,638,
706681918348251136,3473,1025,
706644897839910912,2694,1160,
706593038911545345,2245,666,
706538006853918722,3609,1497,
706516534877929472,3233,1098,
706346369204748288,3605,978,
706310011488698368,22357,8477,
706291001778950144,1774,496,
706265994973601792,2857,976,
706169069255446529,4080,2365,
706166467411222528,5377,1711,
706153300320784384,1550,407,
705975130514706432,3237,782,
705970349788291072,3277,944,
705898680587526145,2480,591,
705786532653883392,2034,556,
705591895322394625,3308,1221,
705475953783398401,3086,978,
705442520700944385,4648,1742,
705428427625635840,3988,1797,
705239209544720384,3129,795,
705223444686888960,2689,858,
705102439679201280,2242,542,
705066031337840642,2268,638,
704871453724954624,4453,1178,
704859558691414016,2354,581,
704847917308362754,5331,1629,
704819833553219584,2752,1058,
704761120771465216,6922,3077,
704499785726889984,3063,1062,
704491224099647488,796,85,
704480331685040129,3543,1122,
704364645503647744,8383,3775,
704347321748819968,1661,370,
704134088924532736,1576,497,
704113298707505153,1933,593,
704054845121142784,3046,965,
703774238772166656,1916,496,
703769065844768768,3434,1205,
703631701117943808,2709,730,
703611486317502464,4028,1607,
703425003149250560,3962,1457,
703407252292673536,2563,737,
703382836347330562,3665,1201,
703356393781329922,2002,409,
703268521220972544,2054,579,
703079050210877440,7735,3297,
703041949650034688,27565,13324,
702932127499816960,2701,765,
702899151802126337,1682,481,
702684942141153280,3367,1149,
702671118226825216,2297,598,
702598099714314240,12747,3643,
702539513671897089,3000,1014,
702332542343577600,3339,1654,
702321140488925184,3428,1096,
702276748847800320,2580,812,
702217446468493312,5019,1422,
701981390485725185,3604,1053,
701952816642965504,3988,1083,
701889187134500865,3710,1462,
701805642395348998,3588,1800,
701601587219795968,2183,484,
701570477911896070,2943,989,
701545186879471618,2778,651,
701214700881756160,12769,5439,
700890391244103680,2315,611,
700864154249383937,2708,652,
700847567345688576,2537,530,
700796979434098688,2545,1018,
700747788515020802,23873,9931,
700518061187723268,2760,851,
700505138482569216,2382,604,
700462010979500032,4326,1911,
700167517596164096,2764,792,
700151421916807169,2342,705,
700143752053182464,7868,2914,
700062718104104960,2763,739,
700029284593901568,2161,620,
700002074055016451,3460,1428,
699801817392291840,3200,1016,
699788877217865730,2344,528,
699779630832685056,2891,1319,
699775878809702401,2049,642,
699691744225525762,10713,4885,
699446877801091073,6211,2776,
699434518667751424,2266,538,
699423671849451520,1436,349,
699413908797464576,2163,655,
699370870310113280,1968,464,
699323444782047232,3306,916,
699088579889332224,2340,668,
699079609774645248,2564,697,
699072405256409088,3144,1262,
699060279947165696,3952,1920,
699036661657767936,2722,1269,
698989035503689728,3531,1043,
698953797952008193,2826,958,
698907974262222848,2651,660,
698710712454139905,2586,725,
698703483621523456,1517,403,
698635131305795584,1347,361,
698549713696649216,2429,656,
698355670425473025,1956,481,
698342080612007937,2365,1006,
698262614669991936,4967,2136,
698195409219559425,17524,6333,
698178924120031232,2925,788,
697995514407682048,1601,354,
697990423684476929,3439,1376,
697943111201378304,2506,728,
697881462549430272,3153,1267,
697630435728322560,1828,572,
697616773278015490,3307,1075,
697596423848730625,3169,1339,
697575480820686848,2134,530,
697516214579523584,2175,1200,
697482927769255936,2527,712,
697463031882764288,3565,1463,
697270446429966336,4887,1978,
697259378236399616,3434,1053,
697255105972801536,3155,1229,
697242256848379904,2630,707,
696900204696625153,3336,1088,
696894894812565505,2443,714,
696886256886657024,5066,1907,
696877980375769088,2548,754,
696754882863349760,1543,378,
696744641916489729,2162,995,
696713835009417216,2480,682,
696518437233913856,4078,1807,
696490539101908992,1274,154,
696488710901260288,2656,1096,
696405997980676096,3356,1211,
696100768806522880,2025,706,
695816827381944320,3147,1238,
695794761660297217,3336,830,
695767669421768709,1959,792,
695629776980148225,4776,2227,
695446424020918272,4562,1927,
695409464418041856,9046,3798,
695314793360662529,3803,1558,
695095422348574720,2760,655,
695074328191332352,2975,1177,
695064344191721472,1681,639,
695051054296211456,2786,837,
694925794720792577,2819,971,
694905863685980160,2880,989,
694669722378485760,37395,15382,
694356675654983680,1574,305,
694352839993344000,2136,660,
694342028726001664,1651,517,
694329668942569472,2097,532,
694206574471057408,4374,2158,
694183373896572928,3083,988,
694001791655137281,3555,1094,
693993230313091072,1957,430,
693942351086120961,1811,391,
693647888581312512,2826,627,
693644216740769793,1409,135,
693642232151285760,2654,441,
693629975228977152,2561,848,
693622659251335168,1618,392,
693590843962331137,5296,2100,
693582294167244802,1719,270,
693486665285931008,1866,671,
693280720173801472,3520,1316,
693267061318012928,2501,866,
693262851218264065,2335,533,
693231807727280129,3001,778,
693155686491000832,8244,3398,
693109034023534592,1801,652,
693095443459342336,1963,490,
692919143163629568,2791,794,
692905862751522816,2552,929,
692901601640583168,1866,644,
692894228850999298,2384,860,
692828166163931137,3021,935,
692752401762250755,7150,3861,
692568918515392513,4554,1634,
692535307825213440,3350,1444,
692530551048294401,1933,442,
692423280028966913,1547,244,
692417313023332352,9768,3698,
692187005137076224,2642,870,
692158366030913536,2250,845,
692142790915014657,1719,418,
692041934689402880,3560,1355,
692017291282812928,2998,1012,
691820333922455552,4137,1764,
691793053716221953,8486,4469,
691756958957883396,3025,1088,
691675652215414786,2036,537,
691483041324204033,2482,601,
691459709405118465,4252,1225,
691444869282295808,2778,896,
691416866452082688,20209,8152,
691321916024623104,2690,702,
691096613310316544,3094,941,
691090071332753408,1792,358,
690989312272396288,6176,3047,
690959652130045952,3763,1338,
690938899477221376,4318,2114,
690932576555528194,3434,1086,
690735892932222976,3951,1356,
690728923253055490,2271,550,
690690673629138944,2434,849,
690649993829576704,1368,296,
690607260360429569,305,17,
690597161306841088,2049,640,
690400367696297985,1960,480,
690374419777196032,3417,913,
690360449368465409,2764,948,
690348396616552449,1575,548,
690248561355657216,1756,438,
690021994562220032,2920,1101,
690015576308211712,2631,788,
690005060500217858,3838,1794,
689999384604450816,1494,396,
689993469801164801,1533,482,
689977555533848577,1431,475,
689905486972461056,2542,737,
689877686181715968,3169,1257,
689835978131935233,2258,799,
689661964914655233,3351,990,
689659372465688576,10838,4122,
689623661272240129,2335,682,
689599056876867584,12169,5893,
689557536375177216,2143,490,
689517482558820352,3555,1523,
689289219123089408,2362,996,
689283819090870273,3442,1177,
689280876073582592,2088,760,
689275259254616065,1212,260,
689255633275777024,2679,1153,
689154315265683456,3210,1068,
689143371370250240,2118,546,
688916208532455424,2862,927,
688908934925697024,2212,823,
688898160958271489,2205,841,
688894073864884227,2340,738,
688828561667567616,1447,397,
688804835492233216,1008,206,
688789766343622656,2323,704,
688547210804498433,2738,747,
688519176466644993,2424,784,
688385280030670848,9713,4742,
688211956440801280,2331,882,
688179443353796608,2214,621,
688116655151435777,2959,829,
688064179421470721,1810,381,
687841446767013888,5730,2692,
687826841265172480,2856,1197,
687818504314159109,2620,1009,
687807801670897665,2504,746,
687732144991551489,1847,699,
687704180304273409,2556,886,
687664829264453632,2029,542,
687494652870668288,1995,610,
687480748861947905,1669,258,
687476254459715584,2069,568,
687460506001633280,2146,576,
687399393394311168,1981,664,
687317306314240000,21030,9721,
687312378585812992,4569,2023,
687127927494963200,5721,2437,
687124485711986689,2266,533,
687109925361856513,6085,2625,
687102708889812993,2447,1053,
687096057537363968,2350,645,
686947101016735744,9020,3386,
686760001961103360,3683,1465,
686749460672679938,3634,1552,
686730991906516992,4346,1279,
686683045143953408,2939,853,
686618349602762752,3863,1451,
686606069955735556,1983,580,
686394059078897668,1827,723,
686386521809772549,3409,935,
686377065986265092,2324,599,
686358356425093120,2304,724,
686286779679375361,4191,1776,
686050296934563840,2308,777,
686035780142297088,1212,129,
686034024800862208,3268,1240,
686007916130873345,2602,449,
686003207160610816,1911,677,
685973236358713344,2208,559,
685943807276412928,1705,640,
685906723014619143,7876,3105,
685681090388975616,2128,134,
685667379192414208,2451,609,
685663452032069632,3409,1563,
685641971164143616,3075,831,
685547936038666240,34542,16723,
685532292383666176,3185,1229,
685325112850124800,9926,4246,
685321586178670592,2769,685,
685315239903100929,3509,1152,
685307451701334016,2168,468,
685268753634967552,3241,1284,
685198997565345792,2440,708,
685169283572338688,4286,1512,
684969860808454144,2473,403,
684959798585110529,7129,3334,
684940049151070208,3366,1115,
684926975086034944,3666,497,
684914660081053696,3671,1562,
684902183876321280,1968,567,
684880619965411328,2205,873,
684830982659280897,36669,23034,
684800227459624960,2837,1061,
684594889858887680,9357,3770,
684588130326986752,4314,1496,
684567543613382656,3153,1311,
684538444857667585,2774,1018,
684481074559381504,4059,1244,
684460069371654144,2075,591,
684241637099323392,8531,3527,
684225744407494656,1293,227,
684222868335505415,4016,1465,
684200372118904832,2265,1098,
684195085588783105,2010,552,
684188786104872960,3643,1252,
684177701129875456,2110,718,
684147889187209216,3117,1593,
684122891630342144,2088,505,
684097758874210310,4299,1534,
683857920510050305,3983,1190,
683852578183077888,2015,373,
683849932751646720,2743,1044,
683834909291606017,2747,1185,
683828599284170753,2929,1130,
683773439333797890,3501,1446,
683742671509258241,6805,3544,
683515932363329536,7711,3111,
683498322573824003,3322,1027,
683481228088049664,2762,1061,
683462770029932544,2540,713,
683449695444799489,4077,1719,
683391852557561860,7971,2540,
683357973142474752,3073,998,
683142553609318400,3020,1111,
683111407806746624,3555,972,
683098815881154561,2271,704,
683078886620553216,2072,600,
683030066213818368,2256,776,
682962037429899265,38681,17798,
682808988178739200,1857,193,
682788441537560576,2587,1190,
682750546109968385,1593,464,
682697186228989953,1372,383,
682662431982772225,3189,1153,
682638830361513985,2151,645,
682429480204398592,3591,1244,
682406705142087680,7942,1879,
682393905736888321,2346,729,
682389078323662849,1739,498,
682303737705140231,3221,1068,
682259524040966145,4362,1292,
682242692827447297,3405,1258,
682088079302213632,19152,10549,
682059653698686977,5192,1797,
682047327939461121,3359,1028,
682032003584274432,6884,2147,
682003177596559360,3292,1637,
681981167097122816,2917,1100,
681891461017812993,2576,881,
681694085539872773,13361,4319,
681679526984871937,1844,480,
681654059175129088,2755,988,
681610798867845120,1996,506,
681579835668455424,3709,1387,
681523177663676416,14983,6190,
681340665377193984,1715,297,
681339448655802368,9717,4336,
681320187870711809,2773,806,
681302363064414209,4121,1951,
681297372102656000,3346,1020,
681281657291280384,3365,1175,
681261549936340994,1521,291,
681242418453299201,1567,574,
681231109724700672,2508,517,
681193455364796417,3883,1588,
680970795137544192,2540,710,
680959110691590145,4759,2134,
680940246314430465,3368,1125,
680934982542561280,2172,468,
680913438424612864,2500,660,
680889648562991104,1845,391,
680836378243002368,3619,1419,
680805554198020098,2262,706,
680801747103793152,2475,880,
680798457301471234,2985,1113,
680609293079592961,2756,758,
680583894916304897,3792,1435,
680497766108381184,4427,2034,
680494726643068929,1792,513,
680473011644985345,2663,796,
680440374763077632,1518,537,
680221482581123072,1517,306,
680206703334408192,2969,1255,
680191257256136705,2243,539,
680176173301628928,4075,1672,
680161097740095489,2425,783,
680145970311643136,3786,1861,
680130881361686529,2386,1015,
680115823365742593,2832,967,
680100725817409536,3728,1454,
680085611152338944,13376,9517,
680070545539371008,2694,935,
679877062409191424,2056,686,
679872969355714560,2279,710,
679862121895714818,2568,663,
679854723806179328,2994,1311,
679844490799091713,2480,812,
679828447187857408,37852,14957,
679777920601223168,3214,1187,
679736210798047232,2180,843,
679729593985699840,2258,872,
679722016581222400,1733,497,
679530280114372609,4973,2204,
679527802031484928,2761,769,
679511351870550016,3514,1351,
679503373272485890,3283,1569,
679475951516934144,2184,682,
679462823135686656,33097,20049,
679405845277462528,2480,1277,
679158373988876288,22380,8611,
679148763231985668,2883,1098,
679132435750195208,3088,1232,
679111216690831360,6198,2722,
679062614270468097,17777,8730,
679047485189439488,2345,723,
679001094530465792,2940,1312,
678991772295516161,2422,1252,
678969228704284672,1713,489,
678800283649069056,2686,957,
678798276842360832,3619,1260,
678774928607469569,2913,977,
678767140346941444,3676,1453,
678764513869611008,1705,505,
678755239630127104,7424,3513,
678740035362037760,3911,1803,
678708137298427904,5790,2575,
678675843183484930,2987,1570,
678643457146150913,2137,448,
678446151570427904,4161,1663,
678424312106393600,5626,2694,
678410210315247616,4407,1934,
678399652199309312,82284,33713,
678396796259975168,1656,444,
678389028614488064,1942,445,
678380236862578688,2534,964,
678341075375947776,1795,569,
678334497360859136,1351,275,
678278586130948096,11913,6438,
678255464182861824,1644,395,
678023323247357953,2004,407,
678021115718029313,14301,6758,
677961670166224897,3546,1785,
677918531514703872,1401,433,
677895101218201600,5013,2229,
677716515794329600,3168,1023,
677700003327029250,3517,1529,
677698403548192770,1273,336,
677687604918272002,2572,892,
677673981332312066,3466,1583,
677662372920729601,2025,1027,
677644091929329666,1939,842,
677573743309385728,2221,765,
677565715327688705,1342,483,
677557565589463040,2532,1229,
677547928504967168,7179,3851,
677530072887205888,1112,240,
677335745548390400,3144,1889,
677334615166730240,1404,311,
677331501395156992,1133,248,
677328882937298944,3767,1580,
677314812125323265,1699,567,
677301033169788928,1284,433,
677269281705472000,2069,742,
677228873407442944,3666,1730,
677187300187611136,2826,975,
676975532580409345,2878,1130,
676957860086095872,2291,850,
676949632774234114,1347,421,
676948236477857792,2251,918,
676946864479084545,1767,399,
676942428000112642,2142,799,
676936541936185344,13139,5172,
676916996760600576,3064,1897,
676897532954456065,2335,762,
676864501615042560,2171,749,
676821958043033607,23850,16462,
676819651066732545,1865,702,
676811746707918848,1458,445,
676776431406465024,5164,2107,
676617503762681856,2999,1035,
676613908052996102,1122,206,
676606785097199616,1943,460,
676603393314578432,1207,406,
676593408224403456,4725,2272,
676590572941893632,946,134,
676588346097852417,2405,842,
676582956622721024,1246,293,
676575501977128964,2679,1182,
676533798876651520,1941,586,
676496375194980353,1568,562,
676470639084101634,11983,4912,
676440007570247681,1778,696,
676430933382295552,1443,362,
676263575653122048,2141,578,
676237365392908289,1263,309,
676219687039057920,77233,32552,
676215927814406144,1792,614,
676191832485810177,2351,1080,
676146341966438401,1983,701,
676121918416756736,2217,1217,
676101918813499392,2901,1218,
676098748976615425,3094,1511,
676089483918516224,1356,451,
675898130735476737,1683,599,
675891555769696257,2199,910,
675888385639251968,2450,1004,
675878199931371520,4300,1463,
675870721063669760,1691,600,
675853064436391936,2768,1360,
675849018447167488,969,156,
675845657354215424,2352,931,
675822767435051008,1570,559,
675820929667219457,1080,241,
675798442703122432,10537,3545,
675781562965868544,1667,495,
675740360753160193,1201,363,
675710890956750848,1944,865,
675707330206547968,2038,729,
675706639471788032,663,102,
675534494439489536,1871,436,
675531475945709568,1216,404,
675522403582218240,1070,299,
675517828909424640,1338,477,
675501075957489664,17591,6069,
675497103322386432,3230,1358,
675489971617296384,1341,624,
675483430902214656,1897,1018,
675432746517426176,1567,595,
675372240448454658,1742,531,
675362609739206656,1078,239,
675354435921575936,33702,17958,
675349384339542016,4018,2356,
675334060156301312,2859,1352,
675166823650848770,3710,1684,
675153376133427200,6445,2729,
675149409102012420,3837,1760,
675147105808306176,966,252,
675146535592706048,1226,328,
675145476954566656,2191,943,
675135153782571009,1328,514,
675113801096802304,1997,816,
675111688094527488,987,264,
675109292475830276,2872,1181,
675047298674663426,1088,342,
675015141583413248,2782,1250,
675006312288268288,1009,236,
675003128568291329,1590,491,
674999807681908736,2299,1145,
674805413498527744,877,369,
674800520222154752,3072,893,
674793399141146624,2561,1135,
674790488185167872,1131,260,
674788554665512960,831,218,
674781762103414784,2048,1253,
674774481756377088,1150,494,
674767892831932416,1865,822,
674764817387900928,800,247,
674754018082705410,1393,466,
674752233200820224,1493,485,
674743008475090944,1439,577,
674742531037511680,501,53,
674739953134403584,1137,410,
674737130913071104,662,96,
674690135443775488,1175,485,
674670581682434048,1645,679,
674664755118911488,945,264,
674646392044941312,1468,519,
674644256330530816,1052,278,
674638615994089473,1717,604,
674632714662858753,1536,601,
674606911342424069,957,102,
674468880899788800,6362,2138,
674447403907457024,1088,368,
674436901579923456,1137,408,
674422304705744896,1465,556,
674416750885273600,699,146,
674410619106390016,1227,482,
674394782723014656,1529,595,
674372068062928900,864,322,
674330906434379776,573,76,
674318007229923329,1442,532,
674307341513269249,11566,7210,
674291837063053312,15031,6114,
674271431610523648,1597,754,
674269164442398721,919,232,
674265582246694913,1674,879,
674262580978937856,1332,470,
674255168825880576,1498,580,
674082852460433408,771,176,
674075285688614912,995,299,
674063288070742018,6488,2290,
674053186244734976,3388,1347,
674051556661161984,1470,499,
674045139690631169,1446,658,
674042553264685056,737,133,
674038233588723717,1126,425,
674036086168010753,863,221,
674024893172875264,1818,1269,
674019345211760640,1155,309,
674014384960745472,1591,672,
674008982932058114,1222,366,
673956914389192708,1984,999,
673919437611909120,1190,378,
673906403526995968,3247,1670,
673887867907739649,946,259,
673716320723169284,3129,785,
673715861853720576,3601,2156,
673711475735838725,1053,304,
673709992831262724,861,284,
673708611235921920,1095,299,
673707060090052608,1110,404,
673705679337693185,1272,411,
673700254269775872,1460,591,
673697980713705472,3868,2020,
673689733134946305,1768,668,
673688752737402881,1284,508,
673686845050527744,1467,452,
673680198160809984,1394,482,
673662677122719744,1276,370,
673656262056419329,728,250,
673636718965334016,1129,373,
673612854080196609,1613,742,
673583129559498752,1209,379,
673580926094458881,849,275,
673576835670777856,1409,577,
673363615379013632,1042,313,
673359818736984064,1480,690,
673355879178194945,1513,600,
673352124999274496,1682,551,
673350198937153538,756,220,
673345638550134785,2568,1318,
673343217010679808,986,278,
673342308415348736,1293,605,
673320132811366400,13691,8193,
673317986296586240,882,266,
673295268553605120,7641,3253,
673270968295534593,1079,380,
673240798075449344,1438,752,
673213039743795200,2287,872,
673148804208660480,1719,649,
672997845381865473,2001,740,
672995267319328768,975,307,
672988786805112832,996,301,
672984142909456390,1268,559,
672980819271634944,1844,1032,
672975131468300288,1710,939,
672970152493887488,963,365,
672968025906282496,1333,560,
672964561327235073,1440,657,
672902681409806336,1388,519,
672898206762672129,914,434,
672884426393653248,1577,852,
672877615439593473,1048,380,
672834301050937345,1330,585,
672828477930868736,1269,505,
672640509974827008,984,330,
672622327801233409,1315,507,
672614745925664768,1236,600,
672609152938721280,1131,398,
672604026190569472,1131,411,
672594978741354496,1347,622,
672591762242805761,965,343,
672591271085670400,742,189,
672538107540070400,1046,377,
672523490734551040,649,176,
672488522314567680,1129,450,
672482722825261057,1152,621,
672481316919734272,726,128,
672475084225949696,1453,718,
672466075045466113,1370,552,
672272411274932228,6542,3484,
672267570918129665,1525,629,
672264251789176834,1158,347,
672256522047614977,2848,1595,
672254177670729728,1452,762,
672248013293752320,1746,627,
672245253877968896,699,162,
672239279297454080,908,329,
672231046314901505,1859,1041,
672222792075620352,794,216,
672205392827572224,2290,1186,
672169685991993344,1037,378,
672160042234327040,881,367,
672139350159835138,1774,733,
672125275208069120,2440,1168,
672095186491711488,1011,376,
672082170312290304,952,375,
672068090318987265,1313,527,
671896809300709376,8583,4262,
671891728106971137,1346,585,
671882082306625538,3509,1409,
671879137494245376,1441,700,
671874878652489728,1262,573,
671866342182637568,1135,514,
671855973984772097,918,458,
671789708968640512,7148,3579,
671768281401958400,1211,540,
671763349865160704,1711,948,
671744970634719232,1364,790,
671743150407421952,751,237,
671735591348891648,1472,776,
671729906628341761,8615,4464,
671561002136281088,12993,7411,
671550332464455680,928,212,
671547767500775424,1367,611,
671544874165002241,2011,1072,
671542985629241344,1101,579,
671538301157904385,939,406,
671536543010570240,1194,420,
671533943490011136,1033,591,
671528761649688577,851,265,
671520732782923777,1417,538,
671518598289059840,965,299,
671511350426865664,1629,743,
671504605491109889,7129,3632,
671497587707535361,930,455,
671488513339211776,1024,479,
671486386088865792,585,210,
671485057807351808,769,236,
671390180817915904,1438,750,
671362598324076544,1126,301,
671357843010908160,406,150,
671355857343524864,484,116,
671347597085433856,967,439,
671186162933985280,744,218,
671182547775299584,1140,352,
671166507850801152,887,360,
671163268581498880,1685,1135,
671159727754231808,378,84,
671154572044468225,722,225,
671151324042559489,681,158,
671147085991960577,683,231,
671141549288370177,1180,671,
671138694582165504,941,414,
671134062904504320,759,199,
671122204919246848,3547,2588,
671115716440031232,1380,794,
671109016219725825,1159,452,
670995969505435648,1117,300,
670842764863651840,24909,8951,
670840546554966016,601,198,
